id,sennum,review
E91-1051.txt,67,We alter lla and llb so that the paths that they constrain are sensitive to the value of an attribute which we call CTYPE 13  c 1 1 CTYPE PRED FN sem form  c 1 1 CTYPE SUBJ .0 1 SUEd  x 1 1 CTYPE OBJ  1 OBJ a The value of Cq YPE is given by the adverbial annotations 14a on ADVP t TD 1 CTYPE  TYPE 4 Notice that edl dependents of a head must be mado sensitive to the value of the CTYPE attribute to mainlain constructional integrity .
E91-1051.txt,68,To deal with nonsubeategorised constituents such as SADJs whose x equations are given by c structure rule we must annolate ADVP with  t SADJ  x t  CTYPE SAm 14b on the adverb just 1 TYPE XCOMP Notice that the c annotation to ADVP which states that the translation of the containing fstructure is the translation of the f structure associated with the ADVP i.e the SADJ slot simply equates the x of two f structures and avoids the problem which beset the proposal in Kaplan et al 1989 .
E91-1051.txt,69,This can be seen from the equation set for 2c in 15 .
E91-1051.txt,70,Note that when there is no adverb_comma_ the value of t CTYPE must be since paths are regular expressions   0 GD  T t G 3 .
E91-1051.txt,71,15  fl PRED FN  penser  n sum   fl sum z fl COMP   fl COMP _comma_ f2 PRED FN je z f3 XCOMP PRED FN arriver  f3 XCOMP SUm   f3 SUm  c f4 PRED FN jean t3  f5 x f5 PRED FN venir What is the cost of this proposal
E91-1051.txt,72,The translational correspondences in all lexical entries will be sensitive in this way to the value of the CTYPE feature.
E91-1051.txt,73,We must guarantee that when a value is not contributed by the type feature on the adverb_comma_ the value of 1 CTYPE is e_comma_ either by some priority union operation to initialise it to e_comma_ or by some other convention with this effect_comma_ or by assuming different versions of the c structure rules with VP contributing 1 CTYPE E as appropriate.
E91-1051.txt,74,Variants of this solution which do not exploit the path equation variable apparatus of LFG are also possible_comma_ though at the cost of massively increasing the size of the lexicon.
E91-1051.txt,75,For example_comma_ lexieal translation correspondences could be disjunctions as in 16 .
E91-1051.txt,78,Our third alternative involves giving the path equations some sort of functional uncertainty interpretation.
E91-1051.txt,79,Our starting point is the problematic pair of equations repeated in 17 and the observation that the required target structure embeds the XCOMP within the COMP.
E91-1051.txt,80,17 x COMP  x I COMP    a CoMe x 1  x SAD J XCOMP x f3  t fS XCOMP The interpretation of the r t COMP  c t COMP could be loosened on the source side_comma_ as in 18 18 c t COMa OF   t COMe .
E91-1051.txt,81,x r3 oF  x n OMP which specifies that the translation of some fstructure on a path from the source COMP e.g. the COMP SADJ fills the COMP slot in the translation.
E91-1051.txt,82,This avoids the problem in 17 .
E91-1051.txt,83,Equally_comma_ the interpretation could be loosened on the target side 19 x t COMP  t COMP OF _comma__comma_ _comma_t f3  c n COMP OF which says that the translation of the COMP fills some path from the COMP slot in the translation e.g. the COMP XCOMP .
E91-1051.txt,84,This proposal raises a number of interesting questions for further research about whether functional uncertainty can be used here while still guaranteeing some determinate set of output structures to be validated or not by the target grammar.
E91-1051.txt,85,Notice however that for the case in hand_comma_ the uncertainty equation can be quite specific all that is required is the source functional uncertainty  f COMP SAD J  t t COMP 3.
E91-1051.txt,87,Our starting point in this paper was the observation that a treatment proposed for cases such as 2 in Kaplan et al 1989 is unworkable.
E91-1051.txt,88,We have then discussed alternative approaches available within the general model assumed by Kaplan et al 1989 .
E91-1051.txt,89,We have shown that the problem is to achieve simple general statements of the correspondence mapping which cover exceptional eases without spreading the effect of exceptionality throughout the grammar.
E91-1051.txt,90,The discussion in section 2 raises intricate technical issues about the formalism itself_comma_ but also relates to wider issues concerning the modularity of the approach to translation proposed in Kaplan et al 1989 as well as the suitability and expressivity of the formalism_comma_ raising serious questions about the feasibility of a large MT system along these lines.
E91-1051.txt,91,We also noted that these eases are unproblematic in the fusing direction_comma_ for then we do not run into problems with the functionality of the x correspondence.
E91-1051.txt,92,In this direction_comma_ the special equations are within the lexieal entry for venir 20  T SADJ PRED FN just t  t XCOMP Substituting variables for clarity_comma_ combining fhese equations with the regular equation from the embedding verb penser produces no inconsistency_comma_ since the path specifications all COMP and xf5 can be equated 21  n COMP  a COMe  c 13   fl COMP  13  13 XCOMP  13 O fs   13 SADJ PRED FN just This observation raises interesting questions concerning the directionality assumed in Kaplan et al 1989 .
E91-1051.txt,93,R seems that the correct way to view all this is that we have a system of correspondences relating 4 structures Source and Target c and f structures .
E91-1051.txt,94,For a given set of correspondences and a partially determined Set of structures_comma_ three possibilities exist no solution can be found 297 a finite number of solutions can be found an indeterminate and or infinite number of solutions can be found.
E91-1051.txt,95,We might expect therefore that a solution may be found even if we state correspondences in the French English direction but supply the partial determination from the English side that is_comma_ when English is source .
E91-1051.txt,96,The system for translating in either direction would then be a pair of monolingual grammars with a set of x equations stated in the fusing direction i.e. in the French grammar .
E91-1051.txt,97,This is currently under investigation.
E91-1051.txt,98,Preliminary results suggest that this approach will in fact cleanly overcome the specific problem at hand.
E91-1051.txt,99,It has proved possible to translate sentences 2b and 2d above from Dutch to English using grammars and lexicons in which only appears in the English rules and entries.
E91-1051.txt,100,But this work has in turned raised a number of fundamental issues_comma_ some of which apply not only to LFG but to any other attempt at theory based translation Exactly what does the formal definition of the translates relation look like_comma_ in LFG or any other theory based approach to translation Can this formal definition actually be implemented
E91-1051.txt,101,Existing approaches to generation from f s structure in LFG are too restrictive Wedekind 1988 _comma_ and our current implementation over compensates. Is the functional nature of correspondences appropriate to the z family_comma_ or would a relation be more appropriate
E91-1051.txt,102,If so_comma_ what would the theoretical and practical consequences be What is the relation between strict theory based translation and translation in the ordinary sense of the word
E91-1051.txt,103,Is it not likely that its applicability will in practice be limited to closely related language pairs Is there a substantive difference between the structures and correspondences approach of LFG and the single structured sign approach of I IPSG or UCG
E91-1051.txt,104,Translation seems a strenuous test.
E91-1051.txt,105,ACKNOWLEDGEMENTS We thank an anonymous EACL reviewer for helpful comments and constructive critiCisms_comma_ and Doug Arnold and Pete Whitelock for useful discussion.
E91-1051.txt,106,All remaining errors are_comma_ of course_comma_ our own. .
E91-1004.txt,1,i al er describes a Ilatural language i ars ing algorith_comma_n for unrestricted text which uses a prol al ility I ased scoring function to select the l est i arse of a sclfl_comma_ence. The parser_comma_ T earl_comma_ is a time asynchronous I ottom ul chart parser with Earley tyl e tol down prediction which l ur sues the highest scoring theory iu the chart_comma_ where the score of a theory represents tim extent to which the context of the sentence predicts that interpretation.
E91-1004.txt,2,This parser dilrers front previous attemi ts at stochastic parsers in that it uses a richer form of conditional prol alfilities I ased on context to l rediet likelihood.
E91-1004.txt,3,T carl also provides a framework for i_comma_lcorporating the results of previous work in i art of spe ch assignrlmn ._comma_ unknown word too lois_comma_ and other probal ilistic models of lingvistic features into one parsing tool_comma_ interleaving these techniques instead of using the traditional pipeline a_comma_ chitecture_comma_ lu preliminary tests_comma_ Pearl has I ee._comma_i st_comma_ccessl ul at resolving l art of speech and word in sl eech processing ambiguity_comma_ d etermining categories for unknown words_comma_ and selecting correct parses first using a very loosely fitting cove_comma_ ing grammar_comma_ l .
E91-1004.txt,4,All natural language grammars are alnbiguous.
E91-1004.txt,5,Even tightly fitting natural language grammars are ambiguous in some ways.
E91-1004.txt,6,Loosely fitting grammars_comma_ which are necessary for handling the variability and complexity of unrestricted text and speech_comma_ are worse.
E91-1004.txt,7,Tim standard technique for dealing with this ambiguity_comma_ pruning This work was p_comma_ rtially supported by DARPA grant No. N01114 85 1 0018_comma_ ONR contract No. N00014 89C 0171 by DARPA and AFOSR jointly under grant No. AFOSR 90 0066_comma_ and by ARO grant No. DAAL 03 89C 1031 PRI. Special thanks to Carl Weir and Lynette llirschman at Unisys for their valued input_comma_ guidance and support. I Fhe grammar used for our experiments is the string ra.mmar used in Unisys PUNI IT natura.I language iindt rsl.a ndi n 4 sysl.tml. gra.nunars I y hand_comma_ is painful_comma_ time consuming_comma_ and usually arbitrary.
E91-1004.txt,8,The solution which many people have proposed is to use stochastic models to grain statistical grammars automatically from a large corpus.
E91-1004.txt,9,Attempts in applying statistical techniques to natura_comma_ I iangt_comma_ age parsi_comma_lg have exhibited varying degrees of success.
E91-1004.txt,10,These successful and unsuccessful attempts have suggested to us that .
E91-1004.txt,12,Interactive_comma_ interleaved architectvres are preferable to pipeline architectures in NLU systems_comma_ because they use more of the available information in the decision nmkiug process.
E91-1004.txt,13,Wc have constructed a stoch tic parser_comma_ earl_comma_ which is based on these ideas.
E91-1004.txt,14,The development of the 7 earl parser is an effort to combine the statistical models developed recently into a single tool which incorporates all of these models into the decisiou making component of a parser_comma_ While we have only attempted to incorporate a few simple statistical models into this parser_comma_ earl is structured in a way which allows any nt_comma_ mber of syntactic_comma_ semantic_comma_ and other knowledge sources to contribute to parsing decisions.
E91-1004.txt,15,The current implementation of Pearl uses ChurclFs part of speech assignment trigram model_comma_ a simple probabilistic unknown word model_comma_ and a conditional probability model for grammar rules based on part of speech trigrams and parent rules.
E91-1004.txt,16,By combining multiple knowledge sources and using a chart parsing framework_comma_ 7 earl attempts to handle a number of difficult problems.
E91-1004.txt,17,7 arl has the capability to parse word lattices_comma_ an ability which is useful in recognizing idioms in text processing_comma_ as well as in speech processing.
E91-1004.txt,18,The parser uses probabilistic training from a corpus to disambiguate between grammatically ac i ptal h _comma_ structures_comma_ such m determining i repo 15sitional l hrase attachment and conjunction scope.
E91-1004.txt,19,Finally_comma_ earl maintains a well formed substring I_comma_able within its chart to allow for partial parse retrieval.
E91-1004.txt,20,Partial parses are usefid botll for error message generation aud for pro cssitlg lulgrattUllal_comma_i al or illCOllll h I_comma_e . l I_comma_ llCes. ht i reliluinary tests_comma_ earl has shown protnisillg resuits in ha_comma_idling part of speech ussignnlent_comma__comma_ preposit_comma_ ional I hrase d_comma_l_comma_ achnlcnl._comma_ ait I Ilnknowlt wor I categoriza6on. Trained on a corpus of 1100 sentences from the Voyager direction linding system 2 and using the string gra_comma_ulm r from l_comma_he I UNDIT l_comma_aug_comma__comma_age IhM_comma_.rsl.atJ ling Sysl_comma_cuh carl correcl_comma_ ly i a.rse I 35 out of 10 or 88 of scIitellces sele tcd frolu Voyager sentcil . tier used in the traini_comma_lg data. We will describe the details of this exl crimelfl_comma_ lal_comma_cr.
E91-1004.txt,21,In this I al cr _comma_ wc will lirsl_comma_ explain our contribul_comma_ ion l_comma_o the sl_comma_ochastic _comma_nodels which are used in earl a context free granunar with context sensitive condil_comma_ ional probal ilities.
E91-1004.txt,22,Then_comma_ we will describe the parser s architecture and the parsing algorithtn_comma_ l ina.lly_comma_ we will give the results of some exi erinlents we performed using earl which explore its capabilities.
E91-1004.txt,23,Using Statistics to Parse Recent work involving conl_comma_ext free a_comma_.I contextsensitive probal ilistic gramnlars I rovide little hope for the success of processing unrestricted text osing I roba.bilistic teclmiques.
E91-1004.txt,26,This average likelihood is often a poor estimat e of probability. Parsing algorithnls which accumulate I rol abilities of parse theories by simply multiplying the_comma_n overpenalize infrequent constructs. earl avoids the first pitfall by t_comma_sing a contextsensitive conditional probability CFG_comma_ where cot ttext of a theory is determi_comma_ted by the theories which predicted it and the i art of sl eech sequences in the input s_comma_ml_comma_ence.
E91-1004.txt,27,To address the second issue_comma_ Pearl scores each theory by usi.g the geometric mean of Lhe contextl_comma_al conditional probalfilities of all of I.he theories which have contributed to timt theory.
E91-1004.txt,28,This is e lt_comma_ ivalent to using the sum of the logs of l.hese probal ilities.
E91-1004.txt,29,Spcclnl thanks to Victor Zue at Mlq h r the use of the Sl c h da.t r from MIT s Voyager sysl_comma_ Clll. CFG with context sensitive conditional probabilities In a very large parsed corpus of English text_comma_ one finds I_comma_ Imt_comma_ I_comma_be most freq.ently occurring noun phrase structure in I_comma_ Iw text is a nomt plu asc containing a determiner followed by a noun. Simple probabilistic CFGs dictate that_comma_ given this information_comma_ determiner noun should be the most likely interpretation of a IlOUn phrase. Now_comma_ consider only those noun phrases which occur as subjects of a senl_comma_ence. In a given corpus_comma_ you nlighl_comma_ liml that pronouns occur just as fre luently as lletermincr nou_comma__comma_ s in the subject I ositiou.
E91-1004.txt,30,This type of information can easily be cai tnred by conditional l robalfilities.
E91-1004.txt,31,Finally_comma_ tmsume that the sentence begins with a pronoun followed by a verb.
E91-1004.txt,32,In l.his case_comma_ it is quite clear that_comma_ while you can probably concoct a sentence which fit_comma_ s this description and does not have a pronoun for a subject_comma_ I_comma_he first_comma_ theory which you should pursue is one which makes this hypothesis.
E91-1004.txt,33,The context sensitive conditional probabilities which earl uses take into account the irnmediate parent of a theory 3 and the part of speech trigram centered at the beginning of the theory.
E91-1004.txt,34,For example_comma_ consider the sentence My first love was named earl. no subliminal propaganda intended A theory which tries to interpret love as a verb will be scored based ou the imrl_comma_ of speecll trigranl adjective verb verb and the parent theory_comma_ probably S  NP VP. A theory which interprets love as a noun will be scored based on the trigram adjective noun w rl . AIl_comma_llo.gll Io.xical prollabilities favor love as a verb_comma_ I_comma_ he comlitional i robabilities will heavily favor love as a noun in tiffs context.
E91-1004.txt,35,4 Using the Geometric Mean of Theory Scores According to probability theory_comma_ the likelihood of two independent events occurring at the same time is the product of their individual probabilities.
E91-1004.txt,36,Previous statistical parsing techniques apply this definition to the cooceurrence of two theories in a parse_comma_ and claim that the likelihood of the two theories being correct is the product of the probabilities of the two theories.
E91-1004.txt,37,3The parent of a theory is defined as a theory with a CF rule which co.tains the left hand side of tile theory.
E91-1004.txt,38,For instance_comma_ if S _comma_ NP VP and NP  det n are two grammar rules_comma_ the first rule can be a parent of tile second_comma_ since tl_comma_e left hand side of tile second NP occurs in the right hand side of the first rule.
E91-1004.txt,39,4In fact_comma_ tile part of speech tagging model which is Mso used in earl will heavily favor love as a noun.
E91-1004.txt,40,We ignore this behavior to demonstrate the benefits of the trigram co.ditioni.g.
E91-1004.txt,41,16 l his application of probal ility theory ignores two vital observations el out the domain of statistical parsing Two CO_comma_lstructs .occurring in the same sentence are _comma_lot n_comma_ ccssa_comma_ ily indel cndc.nt and frequ ml.ly are not .
E91-1004.txt,42,If the indel el de e_comma__comma_ msuniption is violated_comma_ then tile prodl_comma_ct of individual probabilities has no meaning with _comma_ espect to the joint probability of two events. SiilCe sl_comma_al_comma_isl_comma_i al liarshig sllil t rs froln Sl ars_comma_ data_comma_ liroliil.I ilil_comma_y esl_comma_ inlatcs of low frequency evenl.s will ilsually lie iiiaccurate estiliiaLes.
E91-1004.txt,44,The raw score of a theory_comma_ 0 is calculated by takiug I_comma_he.
E91-1004.txt,45,i rodul l_comma_ of the onditiona.I i rol ability of that theory s _comma_1 i ride giw il the conl_comma_ext whel l _comma_ COlitelt is it I iirl_comma_ of sl ech I_comma_rigraln a.n I a l areiit I_comma_heol y s rule alid I_comma_ he score of tim I_comma_ rigrani _comma_5 C r aw 0  P r tics I oPl 1 2 _comma_ ruic parent sc pol_comma_ 1 2 llere_comma_ the score of a trigram is the product of the mutual infornlation of the part of speech trigram_comma_ 5 POPII 2_comma_ and tile lexical prol ability of the word at the Ioeatioil of Pi lieing assigiled that liart of specch pi .s In the case of anlhiguil_comma_y part of speech ambiguity or inuitil le parent theories _comma_ the inaxinuim value of this lirothict is used.
E91-1004.txt,46,The score of a partial theory or a conlI lete theory is the geometric liieali of the raw scores of all of the theories which are contained in that theory.
E91-1004.txt,47,The liilltilal iliforlll ll.iOll el r part of sl eech trigram_comma_ llopipil is lelincd to lie li lillll 2 where x is lilly lillrt 7 PlizP1 7 Ill  of speech.
E91-1004.txt,49,GTlie trigrani . coring funcl.ion actually ilsed by tile parser is SOill wh il_comma_ tiler  onllili al_comma_t d I_comma_ Ilall this. Theory Length Independence This scoring function_comma_ although heuristic in derivation_comma_ provides a nlethod Ibr evaluating the value of a theory_comma_ regardless of its length. When a rule is first predicted Earleystyh _comma_ its score is just its raw score_comma_ which relireseuts how uiuch _comma_lie context predicts it. llowever_comma_ when the parse process hypothesizes interpretations of tile senteuce which reinforce this theory_comma_ the geornetric nlean of all of the raw scorn of the rule s subtree is used_comma_ rcllrescnting the ow_comma_rall likelihood or I.he i.heory given the coutcxt of the sentence.
E91-1004.txt,51,Example of Scoring Function As an example of how the conditional probability b sed scoring flinction handles anlbiguity_comma_ consider the sentence Fruit_comma_ flies like a banana.
E91-1004.txt,52,i_comma_i the dontain of insect studies.
E91-1004.txt,53,Lexical probabilities should indicate that the word flies is niore likely to be a plural noun than an active verb.
E91-1004.txt,54,This information is incorporated in the trigram scores_comma_ llowever_comma_ when the interliretation S  .
E91-1004.txt,55,NP VP is proposed_comma_ two possible NPs will be parsed_comma_ NP nolnl fruit all d NP noun nouu fruit flies .
E91-1004.txt,56,Sitlce this sentence is syntactically ambiguous_comma_ if the first hypothesis is tested first_comma_ the parser will interpret this sentence incorrectly.
E91-1004.txt,57,ll0wever_comma_ this will not happen in this donlain.
E91-1004.txt,58,Since fruit flies is a common idiom in insect studies_comma_ the score of its trigram_comma_ noun noun verb_comma_ will be much greater than the score of the trigram_comma_ noun verb verb.
E91-1004.txt,59,Titus_comma_ not only will the lexical probability of the word flies verb be lower than that of flies noun_comma_ but also tile raw score of NP  noun fruit will be lower than 7We are not deliberately avoiding using _comma_ ill probability estinlatioll techniques_comma_ o_comma__comma_ly those backillg off techaiques which use independence assunlptions that frequently provide misleading information when applied to natural liillgU age.
E91-1004.txt,60,17that of NP nolln nolln fruit flies _comma_ because of the differential between the trigram score s.
E91-1004.txt,61,So_comma_ NP noun noun will I e used first to advance the S  NI VP rid0..
E91-1004.txt,62,Further_comma_ even if the I arser a lva.llCeS I ol_comma_h NII hyliol_comma_h ses_comma_ I_comma_he S  NP . VI rule IlSilig N I j  liOllll iiOlln will have a higher s ore l_comma_ hau the S  INIP . Vl  rule using NP notul. Interleaved Architecture in Pearl The interleaved architecture implemented in Pearl provides uiany advantages over the tradil_comma_ionai pilieline ar hil_comma_ . l.ln e_comma_ liut it_comma_ also iiil.rodu _comma_s c_comma_ rl_comma_a.ili risks. I  iSiOllS abollt word alld liarl_comma_ of sl ee h alnliiguity ca.ii I e dolaye I until synl_comma_acl_comma_ ic I rocessiug can disanlbiguate l_comma_h ni.
E91-1004.txt,63,And_comma_ using I_comma_he al llroprial_comma_e score conibhia.tion flilicl_comma_iolis_comma_ the scoring of aliihigliOllS hoi es Call direct I_comma_ li parser towards I_comma_ he most likely inl_comma_erl re.tal_comma_ ioii ellicicutly.
E91-1004.txt,65,The Parsing Algorithm T earl is a time asynchronous I ottom up chart parser with Earley tyi e top down i rediction.
E91-1004.txt,66,The significant difference I etween Pearl and non I robabilistic bol_comma_tOllHI I i arsers is tha.t instead of COml letely generating all grammatical interpretations of a word striug_comma_ Tcarl pursues i.he N highest scoring incoml lete theories ill the chart al. each I mS.
E91-1004.txt,67,Ilowcw r_comma_ Pearl I a._comma_ scs wilhoul pruniny.
E91-1004.txt,69,The liarsing alg u ithill begins with the inl ut word lati_comma_ice.
E91-1004.txt,70,An 11 x It cha.rl_comma_ is allocated_comma_ where It iS the hmgl_comma_ h of the Iongesl_comma_ word sl_comma_rillg in l_comma_lie lattice_comma_ l_comma_ xical i uh s for I_comma_he inliut word lal.l_comma_ ice a_comma_ re inserted into the cha.rt.
E91-1004.txt,71,Using Earley tyl e liredicLi6u_comma_ a st ntence is pre licl.ed at_comma_ the beginuilig of tim SClitence_comma_ and all of the theories which are I re licl.c I l y l_comma_ hat initial sentence are inserted into the chart.
E91-1004.txt,72,These inconll lete theetics are scored accordiug to the context sensitive conditional probabilities and the trigram part of speech nlodel.
E91-1004.txt,74,This allproach should s_comma_ i vt lily I_comma_o iiiinilnize I_comma_ he lilliilber of UliSUllCrvised passes reqilired for l.lio freqileilcy dal_comma_ a I_comma_o converge.
E91-1004.txt,75,Preliminary Evaluation While we haw _comma_rot yet done xte_comma_miw testing of all of the Cal abilities of carl_comma_ we perforumd some simple tests to determine if its I erformance is at least consistent with the premises _comma_port which it is based.
E91-1004.txt,77,l0 In fact_comma_ h r certain grail liiars_comma_ th . fr . qllClicy I. tl les may not conw rge at all_comma_ or they may converge to zero_comma_ with the g_comma_ _comma_ tmmar gc_comma_tcrati_comma_lg no pa.rscs for the entire corpus.
E91-1004.txt,78,This is a worst case sccl_comma_ario whicl_comma_ we do oct a_comma_lticipate halq cning. training data on which the parser was trained.
E91-1004.txt,79,Using .p_comma_ arl s cont . xt free gr unmar_comma_ i_comma_h . e test sentences produced an average of 64 parses per sentence_comma_ with some sentences producing over 100 parses. Unknown Word Part of speech Assignment To determine how Pearl hamlles unknown words_comma_ we remow d live words from the lexicon_comma_ i_comma_ kuow_comma_ lee_comma_ describe_comma_ aml station_comma_ and tried to parse the 40 sample sentences I_comma_sing the simple unknown word model previe_comma_rely d_comma_ scribcd. I_comma_i this test_comma_ the pl onollll_comma_ il W L_comma_ q assigncd the correct. i art of speech 9 of 10 I.iiiies it occurred in the test _comma_s nt mces.
E91-1004.txt,80,The nouns_comma_ lee and slalion_comma_ were correctly I. tggcd 4 of 5 I.inics.
E91-1004.txt,81,And the w rbs_comma_ kltow and describe_comma_ were corl cl.ly I_comma_ aggcd l of l tiilles. pronoun 90 nou_comma_i 80 verb 100 overall 89 .... Figure 1 Performance on Unknown Words in Test SenI_comma_ ences While this accuracy is expected for unknown words in isolation_comma_ based oil the accuracy of the part ofspeech tagging model_comma_ the performance is expected to degrade for sequences of unk_comma_lown words.
E91-1004.txt,82,Prepositional Phrase Attachment Acc0rately determining prepositional phrase attachnlent in general is a difficult and well documented problem_comma_ llowever_comma_ based on experience with several different donmins_comma_ we have found prel ositional phrase attachment to be a domain specific pheuomenon for which training ca_comma_t I e very helpfld.
E91-1004.txt,83,For insta_comma_tce_comma_ in the dirccl.ion li_comma_ldi_comma__comma_g do_comma_lmin_comma_ from aml to prepositional phrases generally attach to the preceding verb and not to any noun phrase.
E91-1004.txt,84,This tende_comma_icy is captured iu the training process for .pearl and is used to guide the parscr to the more likely attach_comma_nent with respect to he domain.
E91-1004.txt,86,And_comma_ using a more sophisticated statistical model_comma_ this pcrfornla_comma_lcc can easily be improved.
E91-1004.txt,87,Pearl s performance on prepositional phrase attachmeat was very high 54 55 or 98.2 correct .
E91-1004.txt,88,The reaso_comma_i the accuracy rate was so high is that .lie directionfinding domain is very consistent in it s use of individt_comma_al prepositions.
E91-1004.txt,89,The accuracy rate is not expected to be as high in other domains_comma_ although it certainly 19should be higher than 50 and we would expect it to bc greater than 75 _comma_ although wc have nol. performed any rigorous tests on other Ionmius to verify this. i_comma_.ro_comma__comma_ositio._comma_ I to i o_comma__comma_ Accuracy R_comma_ate 92 100 100 98.2 I igure 2 Accl_comma_racy Rate for Prepositional Phr se AtI.achnlcnt_comma_ I y l reposition Overall Parsing Accuracy The 40 test sentences were parsed by 7 earl and the highest scoring parse for each sentence was compared to the correct parse produced by I UNI rr.
E91-1004.txt,91,Ill fact_comma_ on 2 of tile 3 sciitences which were iucorrectly i arsed_comma_ POal l i roduced the corl t ct i ll SC is well_comma_ but the correct i a_comma_ se did not have the highest score.
E91-1004.txt,92,Future Work The Pearl parser takes advantage of donmin depen lent information to select the most approi riate interpretation of an inpul_comma_.
E91-1004.txt,93,Ilowew .r_comma_ i_comma_he statistical measure used to disalnbiguate these interpretations is sensitive to certain attributes of the grammatical formalism used_comma_ as well as to the part of si eech categories used to laI el lexical entries.
E91-1004.txt,94,All of the exl erimcnts performed on T carl titus fa_comma_ have been using one gra.linrla.r_comma_ one pa.rl.of speech tag set_comma_ and one donlaiu hecause of availability constra.ints .
E91-1052.txt,1,grammars are an elegant formalization of the augmented context free grammars characteristic of most current natural language systems. This paper presents an extension of Earley s algorithm to Knuth s attribute grammars_comma_ considering the case of S attributed grammars.
E91-1052.txt,2,For this case_comma_ we study the conditions on the underlying base grammar under which the extended algorithm may be guaranteed to terminate.
E91-1052.txt,3,Finite partitioning of attribute domains is proposed to guarantee the termination of the algorithm_comma_ without the need for any restrictions on the context free base.
E91-1052.txt,5,Earley s 1970 algorithm is a general algorithm for context free languages_comma_ widely used in natural language processing King_comma_ 1983 Shieber_comma_ 1985 and syntactic pattern recognition Fu_comma_ 1982 _comma_ where the full generative power of context free grammar is required.
E91-1052.txt,6,The original algorithm and its common implementations_comma_ however_comma_ assume the atomic symbols of context free grammars_comma_ thus limiting its applicability to systems with attributed symbols_comma_ or attribute grammars Knuth_comma_ 1968 .
E91-1052.txt,7,Attribute grammar is an elegant formalization of the augmented context free grammars characteristic of most current NLP systems.
