id,sentiment,review
70,0,In general_comma_ applying semi-supervised learning methods directly to [S+T-] type domain adaptation problems do not work and appropriate modifications need to be made to the methods.
71,0,c2009 Association for Computational Linguistics Structural Correspondence Learning for Parse Disambiguation Barbara Plank Alfa-informatica University of Groningen_comma_ The Netherlands b.plank@rug.nl Abstract The paper presents an application of Structural Correspondence Learning (SCL) (Blitzer et al._comma_ 2006) for domain adaptation of a stochastic attribute-value grammar (SAVG).
72,1,So far_comma_ SCL has been applied successfully in NLP for Part-of-Speech tagging and Sentiment Analysis (Blitzer et al._comma_ 2006; Blitzer et al._comma_ 2007).
73,0,An attempt was made in the CoNLL 2007 shared task to apply SCL to non-projective dependency parsing (Shimizu and Nakagawa_comma_ 2007)_comma_ however_comma_ without any clear conclusions.
74,1,We report on our exploration of applying SCL to adapt a syntactic disambiguation model and show promising initial results on Wikipedia domains.
75,0,The problem itself has started to get attention only recently (Roark and Bacchiani_comma_ 2003; Hara et al._comma_ 2005; Daume III and Marcu_comma_ 2006; Daume III_comma_ 2007; Blitzer et al._comma_ 2006; McClosky et al._comma_ 2006; Dredze et al._comma_ 2007).
76,0,In contrast_comma_ semi-supervised domain adaptation (Blitzer et al._comma_ 2006; McClosky et al._comma_ 2006; Dredze et al._comma_ 2007) is the scenario in which_comma_ in addition to the labeled source data_comma_ we only have unlabeled and no labeled target domain data.
77,0,2 Motivation and Prior Work While several authors have looked at the supervised adaptation case_comma_ there are less (and especially less successful) studies on semi-supervised domain adaptation (McClosky et al._comma_ 2006; Blitzer et al._comma_ 2006; Dredze et al._comma_ 2007).
78,1,Similarly_comma_ Structural Correspondence Learning (Blitzer et al._comma_ 2006; Blitzer et al._comma_ 2007; Blitzer_comma_ 2008) has proven to be successful for the two tasks examined_comma_ PoS tagging and Sentiment Classification.
79,0,In the same shared task_comma_ an attempt was made to apply SCL to domain adaptation for data-driven dependency parsing (Shimizu and Nakagawa_comma_ 2007).
80,0,However_comma_ based on annotation differences in the datasets (Dredze et al._comma_ 2007) and a bug in their system (Shimizu and Nakagawa_comma_ 2007)_comma_ their results are inconclusive.1 Thus_comma_ the effectiveness of SCL is rather unexplored for parsing.
81,0,Parse selection constitutes an important part of many parsing systems (Johnson et al._comma_ 1999; Hara et al._comma_ 2005; van Noord and Malouf_comma_ 2005; McClosky et al._comma_ 2006).
82,1,We examine the effectiveness of Structural Correspondence Learning (SCL) (Blitzer et al._comma_ 2006) for this task_comma_ a recently proposed adaptation technique shown to be effective for PoS tagging and Sentiment Analysis.
83,0,Section 4 reviews Structural Correspondence Learning and shows our application of SCL to parse selection_comma_ including all our design choices.
84,0,4 Structural Correspondence Learning SCL (Structural Correspondence Learning) (Blitzer et al._comma_ 2006; Blitzer et al._comma_ 2007; Blitzer_comma_ 2008) is a recently proposed domain adaptation technique which uses unlabeled data from both source and target domain to learn correspondences between features from different domains.
85,0,Before describing the algorithm in detail_comma_ let us illustrate the intuition behind SCL with an example_comma_ borrowed from Blitzer et al.(2007).
86,0,Therefore_comma_ the key idea of SCL is to identify automatically correspondences among features from different domains by modeling their correlations with pivot features.
87,0,Pivots are features occurring frequently and behaving similarly in both domains (Blitzer et al._comma_ 2006).
88,0,Intuitively_comma_ if we are able to find good correspondences among features_comma_ then the augmented labeled source domain data should transfer better to a target domain (where no labeled data is available) (Blitzer et al._comma_ 2006).
89,0,The outline of the algorithm is given in Figure 1.
90,0,Figure 1: SCL algorithm (Blitzer et al._comma_ 2006).
91,0,Applying the projection WTx (where x is a training instance) would give us m new features_comma_ however_comma_ for both computational and statistical reasons (Blitzer et al._comma_ 2006; Ando and Zhang_comma_ 2005) a low-dimensional approximation of the original feature space is computed by applying Singular Value Decomposition (SVD) on W (step 4).
92,0,The resulting  is a projection onto a lower dimensional space Rh_comma_ parameterized by h. The final step of SCL is to train a linear predictor on the augmented labeled source data x_comma_x.
93,0,4.1 SCL for Parse Disambiguation A property of the pivot predictors is that they can be trained from unlabeled data_comma_ as they represent properties of the input.
94,0,So far_comma_ pivot features on the word level were used (Blitzer et al._comma_ 2006; Blitzer et al._comma_ 2007; Blitzer_comma_ 2008)_comma_ e.g. Does the bigram not buy occur in this document? (Blitzer_comma_ 2008).
95,0,Pivot features are the key ingredient for SCL_comma_ and they should align well with the NLP task.
96,0,Predictive features As pointed out by Blitzer et al.(2006)_comma_ each instance will actually contain features which are totally predictive of the pivot features (i.e. the pivot itself).
97,0,Matrix and SVD Following Blitzer et al.(2006) (which follow Ando and Zhang (2005))_comma_ we only use positive entries in the pivot predictors weight vectors to compute the SVD.
98,0,4.2 Further practical issues of SCL In practice_comma_ there are more free parameters and model choices (Ando and Zhang_comma_ 2005; Ando_comma_ 2006; Blitzer et al._comma_ 2006; Blitzer_comma_ 2008) besides the ones discussed above.
99,0,Blitzer et al.(2006) found it necessary to normalize and scale the new features obtained by the projection _comma_ in order to allow them to receive more weight from a regularized discriminative learner.
100,0,For each of the features_comma_ they centered them by subtracting out the mean and normalized them to unit variance (i.e. x  mean/sd).
101,0,They then rescaled the features by a factor  found on heldout data: x. Restricted Regularization.
102,0,When training the supervised model on the augmented feature space x_comma_x_comma_ Blitzer et al.(2006) only regularize the weight vector of the original features_comma_ but not the one for the new low-dimensional features.
103,0,This was done to encourage the model to use the new low-dimensional representation rather than the higher-dimensional original representation (Blitzer_comma_ 2008).
104,0,Due to the positive results in Ando (2006)_comma_ Blitzer et al.(2006) include this in their standard setting of SCL and report results using block SVDs only.
105,0,Optionally_comma_ filter out certain pages In our empirical setup_comma_ we followed Blitzer et al.(2006) and tried to balance the size of source and target data.
106,0,SCL results Table 4 shows the results of our instantiation of SCL for parse disambiguation_comma_ with varying h parameter (dimensionality parameter; 42 h = 25 means that applying the projection x resulted in adding 25 new features to every source domain instance).
107,0,baseline Prince 85.03 85.38 78.06 0.00 SCL[+/-]_comma_ h = 25 85.12 85.46 78.64 2.64 SCL[+/-]_comma_ h = 50 85.29 85.63 79.66 7.29 SCL[+/-]_comma_ h = 100 85.19 85.53 79.04 4.47 SCL[+/-]_comma_ h = 200 85.21 85.54 79.18 5.10 baseline Paus 85.72 86.32 77.23 0.00 SCL[+/-]_comma_ h = 25 85.87 86.48 78.26 4.52 SCL[+/-]_comma_ h = 50 85.82 86.43 77.87 2.81 SCL[+/-]_comma_ h = 100 85.87 86.49 78.26 4.52 SCL[+/-]_comma_ h = 200 85.87 86.48 78.26 4.52 baseline DeMorgan 80.09 80.61 74.44 0.00 SCL[+/-]_comma_ h = 25 80.15 80.67 74.92 1.88 SCL[+/-]_comma_ h = 50 80.12 80.64 74.68 0.94 SCL[+/-]_comma_ h = 100 80.12 80.64 74.68 0.94 SCL[+/-]_comma_ h = 200 80.15 80.67 74.91 1.88 Table 4: Results of our instantiation of SCL (with varying h parameter and no feature normalization).
108,1,Thus_comma_ our first instantiation of SCL for parse disambiguation indeed shows promising results.
109,0,We can confirm that changing the dimensionality parameter h has rather little effect (Table 4)_comma_ which is in line with previous findings (Ando and Zhang_comma_ 2005; Blitzer et al._comma_ 2006).
110,0,This means our current instantiation of SCL is an actually simplified version of the original SCL algorithm_comma_ applied to parse disambiguation.
111,0,Of course_comma_ our results are preliminary and_comma_ rather than warranting many definite conclusions_comma_ encourage further exploration of SCL and related semi-supervised adaptation techniques.
112,0,5.4 Additional Empirical Results In the following_comma_ we describe additional results obtained by extensions and/or refinements of our current SCL instantiation.
113,0,While Blitzer et al.(2006) found it necessary to normalize (and scale) the projection features_comma_ we did not observe any improvement by normalizing them (actually_comma_ it slightly degraded performance in our case).
114,0,A look at  To gain some insight of which kind of correspondences SCL learned in our case_comma_ we started to examine the rows of .
115,0,Figure 4 shows example of correspondences that SCL found in the Prince dataset.
116,0,SCL clustered information about Chaka Khan_comma_ an Afro-Amerikaanse zangeres (afro-american singer) whose real name is Yvette Marie Stevens.
117,0,Moreover_comma_ SCL finds that tournee_comma_ regisseur and pop rock in the Prince domain behave like voorsprong (advance)_comma_ wetenschap (research) and plan as possible heads in a subject relation in the newspaper domain.
118,0,Table 5 shows the effect of using this larger dataset for SCL with h = 25.
119,0,baseline Prince 85.03 85.38 78.06 0.00 SCL[+/-]_comma_ h = 25_comma_ all 85.25 85.58 79.42 6.20 Table 5: First result on increasing unlabeled data.
120,0,Applying SCL with dimensionality reduction by feature type (SCL block) results in a model that performs better (CA 85.27_comma_  79.52_comma_ rel.er.
121,0,6 Conclusions and Future Work The paper presents an application of Structural Correspondence Learning (SCL) to parse disamFigure 5: Results of dimensionality reduction by feature type_comma_ h = 25; block SVD included all 9 feature types; the right part shows the accuracy when one feature type was removed.
122,0,While SCL has been successfully applied to PoS tagging and Sentiment Analysis (Blitzer et al._comma_ 2006; Blitzer et al._comma_ 2007)_comma_ its effectiveness for parsing was rather unexplored.
123,1,The empirical results show that our instantiation of SCL to parse disambiguation gives promising initial results_comma_ even without the many additional extensions on the feature level as done in Blitzer et al.(2006).
124,1,On the three examined datasets_comma_ SCL slightly but constantly outperformed the baseline.
125,0,Applying SCL involves many design choices and practical issues_comma_ which we tried to depict here in detail.
126,0,(1) further explore/refine SCL (block SVDs_comma_ varying amount of target domain data_comma_ other testsets_comma_ etc.)_comma_ and (2) examine selftraining.
127,1,c 2009 Association for Computational Linguistics Improving SCL Model for Sentiment-Transfer Learning  Songbo Tan Institute of Computing Technology Beijing_comma_ China tansongbo@software.ict.ac.cn Xueqi Cheng Institute of Computing Technology Beijing_comma_ China cxq@ict.ac.cn  ABSTRACT In recent years_comma_ Structural Correspondence Learning (SCL) is becoming one of the most promising techniques for sentiment-transfer learning.
128,0,However_comma_ SCL model treats each feature as well as each instance by an equivalent-weight strategy.
129,1,Among these techniques_comma_ SCL (Structural Correspondence Learning) (Blitzer et al._comma_ 2006) is regarded as a promising method to tackle transfer-learning problem.
130,0,The main idea behind SCL model is to identify correspondences among features from different domains by modeling their correlations with pivot features (or generalizable features).
131,0,However_comma_ SCL model treats each feature as well as each instance by an equivalent-weight strategy.
132,0,From the perspective of feature_comma_ this strategy fails to overcome the adverse influence of highfrequency domain-specific (HFDS) features.
133,0,From the other perspective_comma_ the equivalentweight strategy of SCL model ignores the labels (positive or negative) of labeled instances.
134,0,Obviously_comma_ this is not a good idea.
135,0,2   Structural Correspondence Learning In the section_comma_ we provide the detailed procedures for SCL model.
136,0,The pivot predictors are the key job_comma_ because they directly decide the performance of SCL.
137,0,For each pivot feature k_comma_ we use a loss function L k _comma_ () 2 1)( wxwxpL i i T ikk +=         (1) where the function p k (x i ) indicates whether the pivot feature k occurs in the instance x i _comma_ otherwise xif xp ik ik 0 1 1 )( >     = _comma_ where the weight vector w encodes the correspondence of the non-pivot features with the pivot feature k (Blitzer et al._comma_ 2006).
138,0,When  =0_comma_ it indicates that no HFDS features are used to build the correspondence vectors; while  =1 indicates that all features are equally used to build the correspondence vectors_comma_ that is to say_comma_ proposed FW-SCL algorithm is simplified as traditional SCL algorithm.
139,0,Consequently_comma_ proposed FW-SCL algorithm could be regarded as a generalized version of traditional SCL algorithm.
140,0,4 Instance-Weighted SCL Model The traditional SCL model does not take into account the labels (positive or negative) of instances on the source domain and pivot features.
141,0,For transfer-learning baseline_comma_ we implement traditional SCL model (T-SCL) (Blitzer et al._comma_ 2006).
142,0,Like TSVM_comma_ it makes use of the sourcedomain labeled data as well as the target-domain unlabeled data.
143,0,Note that we use 100 manualannotated pivot features for T-SCL_comma_ FW-SCL and W-SCL in the following experiments.
144,0,For T-SCL_comma_ FWSCL and W-SCL_comma_ we use prototype classifier (Sebastiani_comma_ 2002) to train the final model.
145,0,Table 2 shows the results of experiments comparing proposed method with supervised learning_comma_ transductive learning and T-SCL.
146,0,As expected_comma_ proposed method FW-SCL does indeed provide much better performance than supervised baselines_comma_ TSVM and T-SCL model.
147,0,For example_comma_ the average accuracy of FW-SCL beats supervised baselines by about 12 percents_comma_ beats TSVM by about 11 percents and beats TSCL by about 10 percents.
148,0,Table 2: Accuracy of different methods  NB T-SCL FW-SCL W-SCL Edu->Sto 0.6704 0.7965 0.7917 0.8108 Edu->Comp 0.5085 0.8019 0.8993 0.9025 Sto->Edu 0.6824 0.7712 0.9072 0.9368 Sto->Comp 0.5053 0.8126 0.8126 0.8693 Comp->Sto 0.6580 0.6523 0.7010 0.7717 Comp->Edu 0.6114 0.5976 0.9112 0.9408 Average 0.6060 0.7387 0.8372 0.8720 Although SCL is a method designed for transfer learning_comma_ but it cannot provide better performance than TSVM.
149,0,In another word_comma_ very few top-frequency words degrade the representative ability of SCL model for sentiment classification.
150,0,Various machine learning strategies have been proposed to address this problem_comma_ including semi-supervised learning (Zhu_comma_ 2007)_comma_ domain adaptation (Wu and Dietterich_comma_ 2004; Blitzer et al._comma_ 2006; Blitzer et al._comma_ 2007; Arnold et al._comma_ 2007; Chan and Ng_comma_ 2007; Daume_comma_ 2007; Jiang and Zhai_comma_ 2007; Reichart and Rappoport_comma_ 2007; Andreevskaia and Bergler_comma_ 2008)_comma_ multi-task learning (Caruana_comma_ 1997; Reichart et al._comma_ 2008; Arnold et al._comma_ 2008)_comma_ self-taught learning (Raina et al._comma_ 2007)_comma_ etc. A commonality among these methods is that they all require the training data and test data to be in the same feature space.
151,0,In addition_comma_ most of them are designed for supervised learning.
152,0,Performance also degrades when the domain of the test set differs from the domain of the training set_comma_ in part because the test set includes more OOV words and words that appear only a few times in the training set (henceforth_comma_ rare words) (Blitzer et al._comma_ 2006; Daume III and Marcu_comma_ 2006; Chelba and Acero_comma_ 2004).
153,0,For our POS tagging experiments_comma_ we use 561 MEDLINE sentences (9576 words) from the Penn BioIE project (PennBioIE_comma_ 2005)_comma_ a test set previously used by Blitzer et al.(2006).
154,0,We use the same experimental setup as Blitzer et al.: 40_comma_000 manually tagged sentences from the Penn Treebank for our labeled training data_comma_ and all of the unlabeled text from the Penn Treebank plus their MEDLINE corpus of 71_comma_306 sentences to train our HMM.
155,0,This table also includes results for two previous systems as reported by Blitzer et al.(2006): the semi-supervised Alternating Structural Optimization (ASO) technique and the Structural Correspondence Learning (SCL) technique for domain adaptation.
156,0,All Unknown Model words words Baseline 88.3 67.3 ASO 88.4 70.9 SCL 88.9 72.0 HMM 90.5 75.2 Table 5: On biomedical data from the Penn BioIE project_comma_ our HMM-smoothed tagger outperforms the SCL tagger by 3% (accuracy) on OOV words_comma_ and by 1.6% (accuracy) on all words.
157,0,Differences between the smoothed tagger and the SCL tagger are significant at p < .001 for all words and for OOV words_comma_ using the Chi-squared test with 1 degree of freedom.
158,0,The performance improvements for both the smoothed NP chunker and tagger are again impressive: there is a 12% improvement on OOV words_comma_ and a 10% overall improvement on rare words for chunking; the tagger shows an 8% improvement on OOV words compared to out baseline and a 3% improvement on OOV words compared to the SCL model.
159,0,HMM-smoothing improves on the most closely related work_comma_ the Structural Correspondence Learning technique for domain adaptation (Blitzer et al._comma_ 2006)_comma_ in experiments.
160,0,While transfer learning was proposed more than a decade ago (Thrun_comma_ 1996; Caruana_comma_ 1997)_comma_ its application in natural language processing is still a relatively new territory (Blitzer et al._comma_ 2006; Daume III_comma_ 2007; Jiang and Zhai_comma_ 2007a; Arnold et al._comma_ 2008; Dredze and Crammer_comma_ 2008)_comma_ and its application in relation extraction is still unexplored.
161,0,Blitzer et al.(2006) proposed a structural correspondence learning method for domain adaptation and applied it to part-of-speech tagging.
162,0,The techniques examined are Structural Correspondence Learning (SCL) (Blitzer et al._comma_ 2006) and Self-training (Abney_comma_ 2007; McClosky et al._comma_ 2006).
163,1,A preliminary evaluation favors the use of SCL over the simpler self-training techniques.
164,0,We examine Structural Correspondence Learning (SCL) (Blitzer et al._comma_ 2006) for this task_comma_ and compare it to several variants of Self-training (Abney_comma_ 2007; McClosky et al._comma_ 2006).
165,1,2 Previous Work So far_comma_ Structural Correspondence Learning has been applied successfully to PoS tagging and Sentiment Analysis (Blitzer et al._comma_ 2006; Blitzer et al._comma_ 2007).
166,0,An attempt was made in the CoNLL 2007 shared task to apply SCL to non-projective dependency parsing (Shimizu and Nakagawa_comma_ 2007).
167,0,However_comma_ the system just ended up at rank 7 out of 8 teams.
168,1,A recent attempt (Plank_comma_ 2009) shows promising results on applying SCL to parse disambiguation.
169,0,In this paper_comma_ we extend that line of work and compare SCL to bootstrapping approaches such as self-training.
170,0,While they self-trained a generative model_comma_ we examine self-training and SCL for semi-supervised adaptation of a discriminative parse selection system.
171,0,37 3 Semi-supervised Domain Adaptation 3.1 Structural Correspondence Learning Structural Correspondence Learning (Blitzer et al._comma_ 2006) exploits unlabeled data from both source and target domain to find correspondences among features from different domains.
172,0,The outline of SCL is given in Algorithm 1.
173,0,The key to SCL is to exploit pivot features to automatically identify feature correspondences.
174,0,Pivots are features occurring frequently and behaving similarly in both domains (Blitzer et al._comma_ 2006).
175,0,Intuitively_comma_ if we are able to find good correspondences through linking pivots_comma_ then the augmented source data should transfer better to a target domain (Blitzer et al._comma_ 2006).
176,0,Algorithm 1 SCL (Blitzer et al._comma_ 2006) 1: Select m pivot features.
177,0,SCL for Discriminative Parse Selection So far_comma_ pivot features on the word level were used (Blitzer et al._comma_ 2006; Blitzer et al._comma_ 2007).
178,0,However_comma_ for parse disambiguation based on a conditional model they are irrelevant.
179,0,In our empirical setup_comma_ we follow Blitzer et al.(2006) and balance the size of source and target data.
180,0,We report on results of SCL with dimensionality parameter set to h = 25_comma_ and remaining settings identical to Plank (2009) (i.e._comma_ no feature-specific regularization and no feature normalization and rescaling).
